598,22.20,10325.49,40.00,349.50
599,20.70,10326.27,40.00,349.50
600,24.20,10326.56,40.00,349.50
601,40.00,10326.66,40.00,349.50
602,30.80,10325.63,40.00,349.50
603,38.20,10316.00,40.00,349.50
604,30.00,10323.77,40.00,349.50
605,34.60,10323.79,40.00,349.50
606,38.50,10323.80,40.00,349.50
607,19.00,10325.19,40.00,349.50
608,34.40,10325.16,40.00,349.50
609,28.00,10325.26,40.00,349.50
610,40.00,10325.81,40.00,349.50
611,32.10,10324.74,40.00,349.50
612,27.60,10323.79,40.00,349.50
613,26.10,10324.57,40.00,349.50
614,30.80,10324.64,40.00,349.50
615,38.10,10325.14,40.00,349.50
616,35.10,10325.00,40.00,349.50
617,23.10,10325.78,40.00,349.50
618,37.00,10325.93,40.00,349.50
619,35.00,10325.93,40.00,349.50
620,25.00,10326.29,40.00,349.50
621,32.10,10326.22,40.00,349.50
622,34.50,10300.48,40.00,349.50
623,26.70,10315.81,40.00,349.50
624,34.50,10323.64,40.00,349.50
625,37.90,10323.93,40.00,349.50
626,43.50,10323.93,40.00,349.50
627,32.00,10323.99,40.00,349.50
628,24.10,10324.23,40.00,349.50
629,31.20,10324.21,40.00,349.50
630,30.80,10324.62,40.00,349.50
631,16.70,10324.30,40.00,349.50
632,32.00,10324.84,40.00,349.50
633,35.30,10325.06,40.00,349.50
634,29.60,10325.05,40.00,349.50
635,25.00,10325.26,40.00,349.50
636,40.70,10324.64,40.00,349.50
637,30.30,10326.05,40.00,349.50
638,37.50,10326.55,40.00,349.50
639,29.60,10326.47,40.00,349.50
640,31.20,10325.76,40.00,349.50
641,36.00,10325.72,40.00,349.50
642,35.70,10314.34,40.00,349.50
643,29.00,10315.60,40.00,349.50
644,36.70,10324.20,40.00,349.50
645,26.70,10324.28,40.00,349.50
646,37.90,10324.64,40.00,349.50
647,37.50,10324.46,40.00,349.50
648,15.40,10325.47,40.00,349.50
649,42.90,10325.30,40.00,349.50
650,42.30,10325.44,40.00,349.50
651,26.90,10325.64,40.00,349.50
652,34.60,10325.78,40.00,349.50
653,28.60,10325.78,40.00,349.50
654,39.30,10322.37,40.00,349.50
655,45.20,10317.60,39.00,349.50
656,38.50,10314.26,39.00,349.50
657,35.30,10319.83,39.00,349.50
658,31.00,10315.21,39.00,349.50
659,29.60,10324.00,39.00,349.50
